id,repeat,fold,model_name,ichorcna_strat,feat,.metric,.estimate
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,AUROC,0.8987268518518519
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,AUPRC,0.934069944084183
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Accuracy,0.8313953488372093
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Sensitivity,0.8333333333333334
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Specificity,0.828125
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,F1,0.861244019138756
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0.3333333333333333
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.6616666666666666
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0.5
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Sensitivity at 95% Specificity,0.39814814814814814
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,Accuracy at 95% Specificity,0.6518084490740741
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,2,xgboost,"[0, 0.03]",All,F1 at 95% Specificity,0.5584415584415584
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,AUROC,0.8628221930974225
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,AUPRC,0.912972570368812
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Accuracy,0.8023255813953488
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Sensitivity,0.8073394495412844
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Specificity,0.7936507936507936
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,F1,0.8380952380952381
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0.11926605504587157
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.5546330275229358
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0.21311475409836064
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Sensitivity at 95% Specificity,0.4128440366972478
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,Accuracy at 95% Specificity,0.6663426532692588
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,3,xgboost,"[0, 0.03]",All,F1 at 95% Specificity,0.5769230769230769
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,AUROC,0.8933901918976546
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,AUPRC,0.9408573779315764
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Accuracy,0.8081395348837209
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Sensitivity,0.8571428571428571
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Specificity,0.7313432835820896
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,F1,0.8450704225352113
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0.4476190476190477
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.7188095238095238
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0.618421052631579
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Sensitivity at 95% Specificity,0.7238095238095238
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,Accuracy at 95% Specificity,0.82272565742715
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,4,xgboost,"[0, 0.03]",All,F1 at 95% Specificity,0.8306010928961749
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,AUROC,0.8526300743281875
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,AUPRC,0.910251347908386
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Accuracy,0.7965116279069767
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Sensitivity,0.8207547169811321
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Specificity,0.7575757575757576
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,F1,0.8325358851674641
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0.25471698113207547
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.6223584905660378
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0.40601503759398494
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Sensitivity at 95% Specificity,0.5188679245283019
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,Accuracy at 95% Specificity,0.7200400228702115
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,1,5,xgboost,"[0, 0.03]",All,F1 at 95% Specificity,0.6748466257668712
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,AUROC,0.8891445003594536
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,AUPRC,0.927453440026962
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Accuracy,0.8372093023255814
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Sensitivity,0.8785046728971962
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Specificity,0.7692307692307693
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,F1,0.8703703703703703
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0.14018691588785046
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.5650934579439252
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0.2459016393442623
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Sensitivity at 95% Specificity,0.45794392523364486
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,Accuracy at 95% Specificity,0.6893565780014378
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,1,xgboost,"[0, 0.03]",All,F1 at 95% Specificity,0.620253164556962
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,AUROC,0.8849002849002848
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,AUPRC,0.9268585067432108
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,Accuracy,0.8208092485549133
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,Sensitivity,0.8240740740740741
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,Specificity,0.8153846153846154
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,F1,0.8516746411483254
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,Sensitivity at 99% Specificity,0
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,Accuracy at 99% Specificity,0.495
/scratchc/nrlab/wang04/ulyses_results_iteration/iteration_3_merge_below_3/xgboost_model/xgb10/0-0.03_pairwise/xgboost_input.feat.cnv_sd_length_ctRatio_slRatio.tf.0-0.03_pairwise_roc_curve_csv/repeat_10_fold_5_metrics.csv,2,2,xgboost,"[0, 0.03]",All,F1 at 99% Specificity,0
